filename,file_path,size_mb,file_type,num_pages,release_date
125742_S1_M1_trans-of-oblig.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M1_trans-of-oblig.pdf,0.7,pdf,2.0,01032022
FDA-CBER-2021-5683-0022346 to -0022364_125742_S1_M5_c4591001-A-P-adcm-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0022346 to -0022364_125742_S1_M5_c4591001-A-P-adcm-sas.txt,0.03,txt,,01032022
FDA-CBER-2021-5683-0023928_125742_S1_M5_c4591001-A-report-cci-diabetes-with-comp.xlsx,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0023928_125742_S1_M5_c4591001-A-report-cci-diabetes-with-comp.xlsx,0.01,xlsx,,01032022
125742_S1_M2_26_pharmkin-tabulated-summary.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M2_26_pharmkin-tabulated-summary.pdf,1.34,pdf,14.0,01032022
125742_S1_M1_exclusivity-claim.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M1_exclusivity-claim.pdf,0.6,pdf,1.0,01032022
FDA-CBER-2021-5683-0021902 to -0021915_125742_S1_M5_c4591001-A-P-adae-s091-all-pd2-p3-saf2-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0021902 to -0021915_125742_S1_M5_c4591001-A-P-adae-s091-all-pd2-p3-saf2-sas.txt,0.01,txt,,01032022
FDA-CBER-2021-5683-0022561 to -0022567_125742_S1_M5_c4591001-A-P-adds-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0022561 to -0022567_125742_S1_M5_c4591001-A-P-adds-sas.txt,0.01,txt,,01032022
125742_S1_M5_5351_c4591001-fa-interim-protocol.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M5_5351_c4591001-fa-interim-protocol.pdf,31.31,pdf,1413.0,01032022
125742_S1_M5_c4591001-A-first-c4591001-360-participants-enrolled-v1-13aug20-update.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M5_c4591001-A-first-c4591001-360-participants-enrolled-v1-13aug20-update.pdf,0.59,pdf,9.0,01032022
FDA-CBER-2021-5683-0023895 to -0023915_125742_S1_M5_c4591001-A-report-cci-any-malignancy.xlsx,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0023895 to -0023915_125742_S1_M5_c4591001-A-report-cci-any-malignancy.xlsx,0.03,xlsx,,01032022
FDA-CBER-2021-5683-0023032 to -0023065_125742_S1_M5_c4591001-A-P-adva-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0023032 to -0023065_125742_S1_M5_c4591001-A-P-adva-sas.txt,0.04,txt,,01032022
FDA-CBER-2021-5683-0023975 to -0023976_125742_S1_M5_c4591001-A-report-cci-pulmonary.xlsx,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0023975 to -0023976_125742_S1_M5_c4591001-A-report-cci-pulmonary.xlsx,0.01,xlsx,,01032022
125742_S1_M5_c4591001-A-report-cci-mild-liver.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M5_c4591001-A-report-cci-mild-liver.pdf,0.61,pdf,2.0,01032022
125742_S1_M5_CRF_c4591001-1085-10851246.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/125742_S1_M5_CRF_c4591001-1085-10851246.pdf,1.14,pdf,158.0,01032022
FDA-CBER-2021-5683-0023007 to -0023031_125742_S1_M5_c4591001-A-P-adsympt-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01032022/FDA-CBER-2021-5683-0023007 to -0023031_125742_S1_M5_c4591001-A-P-adsympt-sas.txt,0.04,txt,,01032022
056-ORDER-GRANTING-IN-PART-THE-MOTION-TO-MODIFY-THE-PRODUCTION-SCHEDULE-AND-ADDOPTS-THE-JOINT-STATUS-REPORT-MODIFIED-AGREED-PRODUCTION-SCHEDULE.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/056-ORDER-GRANTING-IN-PART-THE-MOTION-TO-MODIFY-THE-PRODUCTION-SCHEDULE-AND-ADDOPTS-THE-JOINT-STATUS-REPORT-MODIFIED-AGREED-PRODUCTION-SCHEDULE.pdf,0.12,pdf,2.0,
037-Brief-Memorandum-in-Support-filed-by-FDA-re-36-MOTION-To-Partially-Modify-Scheduling-Order-1.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/037-Brief-Memorandum-in-Support-filed-by-FDA-re-36-MOTION-To-Partially-Modify-Scheduling-Order-1.pdf,0.24,pdf,12.0,
030-FDAs-Appendix-in-Support-of-Brief.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/030-FDAs-Appendix-in-Support-of-Brief.pdf,1.5,pdf,36.0,
023-FDA-Appendix-in-Support-1.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/023-FDA-Appendix-in-Support-1.pdf,8.79,pdf,110.0,
031-REPLY-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-22-Brief-Memorandum-in-Support-of-Motion.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/031-REPLY-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-22-Brief-Memorandum-in-Support-of-Motion.pdf,0.17,pdf,26.0,
041-Memorandum-in-Support-filed-by-Pfizer-Inc.-re-40-MOTION-to-Intervene-for-a-Limited-Purpose.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/041-Memorandum-in-Support-filed-by-Pfizer-Inc.-re-40-MOTION-to-Intervene-for-a-Limited-Purpose.pdf,0.99,pdf,16.0,
038-Appendix-in-Support-filed-by-FDA-re-36-MOTION-To-Partially-Modify-Scheduling-Order.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/038-Appendix-in-Support-filed-by-FDA-re-36-MOTION-To-Partially-Modify-Scheduling-Order.pdf,1.14,pdf,19.0,
032-Appendix-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-31-Reply.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/032-Appendix-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-31-Reply.pdf,23.71,pdf,150.0,
022-FDA-Brief-in-Advance-of-Scheduling-Conference.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/022-FDA-Brief-in-Advance-of-Scheduling-Conference.pdf,0.27,pdf,19.0,
Order-February-7-2022.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/Order-February-7-2022.pdf,0.15,pdf,2.0,
044-PL-PHPMTS-MOL-IN-OPPOSITION-TO-DEFENDANTS-MOTION-TO-MODIFY-THE-SCHEDULING-ORDER-OF-THE-COURT.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/044-PL-PHPMTS-MOL-IN-OPPOSITION-TO-DEFENDANTS-MOTION-TO-MODIFY-THE-SCHEDULING-ORDER-OF-THE-COURT.pdf,0.41,pdf,20.0,
091621-Complaint.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/091621-Complaint.pdf,1.05,pdf,37.0,
111521-Second-Joint-Status-Report.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/111521-Second-Joint-Status-Report.pdf,0.37,pdf,14.0,
027-Appendix-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-26-Brief-Memorandum-in-Support-of-Motion.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/027-Appendix-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-26-Brief-Memorandum-in-Support-of-Motion.pdf,16.41,pdf,633.0,
034-Transcript-of-Scheduling-Conference-December-14-2021.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/034-Transcript-of-Scheduling-Conference-December-14-2021.pdf,0.14,pdf,56.0,
ORDER_2022_01_06.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/ORDER_2022_01_06.pdf,0.17,pdf,4.0,
047-PLAINTIFFS-RESPONSE-TO-PFIZER-INC.S-MOTION-FOR-LEAVE-TO-INTERVENE-FOR-A-LIMITED-PURPOSE.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/047-PLAINTIFFS-RESPONSE-TO-PFIZER-INC.S-MOTION-FOR-LEAVE-TO-INTERVENE-FOR-A-LIMITED-PURPOSE.pdf,0.29,pdf,15.0,
029-FDAs-Reply-re-Brief-in-Support-of-Motion.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/029-FDAs-Reply-re-Brief-in-Support-of-Motion.pdf,0.27,pdf,28.0,
026-Brief-Memorandum-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-21-Order-Setting-DeadlineHearing.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/026-Brief-Memorandum-in-Support-filed-by-Public-Health-and-Medical-Professionals-for-Transparency-re-21-Order-Setting-DeadlineHearing.pdf,0.23,pdf,30.0,
046-RESPONSE-filed-by-Food-and-Drug-Administration-re-40-MOTION-to-Intervene-for-a-Limited-Purpose.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/court_documents/046-RESPONSE-filed-by-Food-and-Drug-Administration-re-40-MOTION-to-Intervene-for-a-Limited-Purpose.pdf,0.13,pdf,4.0,
CRFs-for-site-1096.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_18012022/CRFs-for-site-1096.pdf,11.28,pdf,2937.0,18012022
125742_S1_M5_5351_c4591001-interim-mth6-adverse-events-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-interim-mth6-adverse-events-sensitive.pdf,1.2,pdf,3.0,01042022
125742_S1_M5_5351_c4591001-interim-mth6-demographics.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-interim-mth6-demographics.pdf,27.77,pdf,2951.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-publications.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-publications.pdf,9.76,pdf,30.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-iec-irb-consent-form.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-iec-irb-consent-form.pdf,7.56,pdf,265.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-invest-signature.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-invest-signature.pdf,0.66,pdf,1.0,01042022
125742_S1_M5_5351_c4591001-interim-mth6-audit-certificates.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-interim-mth6-audit-certificates.pdf,1.28,pdf,5.0,01042022
reissue_5.3.6 postmarketing experience.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/reissue_5.3.6 postmarketing experience.pdf,0.94,pdf,38.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-sponsor-signature.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-sponsor-signature.pdf,2.31,pdf,3.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-protocol-deviations.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-protocol-deviations.pdf,1.17,pdf,2.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-sample-crf.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-sample-crf.pdf,5.4,pdf,212.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-audit-certificates.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-audit-certificates.pdf,0.85,pdf,4.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-demographics.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-demographics.pdf,27.74,pdf,3139.0,01042022
125742_S1_M5_5351_c4591001-interim-mth6-invest-signature.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-interim-mth6-invest-signature.pdf,1.18,pdf,1.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-randomization-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-randomization-sensitive.pdf,59.43,pdf,4412.0,01042022
125742_S1_M5_5351_c4591001-fa-interim-randomization.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01042022/125742_S1_M5_5351_c4591001-fa-interim-randomization.pdf,1.51,pdf,15.0,01042022
FDA-CBER-2021-5683-0593482-0593595-125742_S1_M5_bnt162-01-S-D-pe.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593482-0593595-125742_S1_M5_bnt162-01-S-D-pe.xpt,1.62,xpt,,01112022
FDA-CBER-2021-5683-0593327-0593481-125742_S1_M5_bnt162-01-S-D-ce.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593327-0593481-125742_S1_M5_bnt162-01-S-D-ce.xpt,3.87,xpt,,01112022
FDA-CBER-2021-5683-0539816-0593326-125742_S1_M5_c4591001-01-S-Supp-D-face.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0539816-0593326-125742_S1_M5_c4591001-01-S-Supp-D-face.xpt,1420.74,xpt,,01112022
FDA-CBER-2021-5683-0593596-0593620-125742_S1_M5_bnt162-01-S-D-se.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593596-0593620-125742_S1_M5_bnt162-01-S-D-se.xpt,0.15,xpt,,01112022
FDA-CBER-2021-5683-0593621-0593664-125742_S1_M5_bnt162-01-S-Supp-D-suppae.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593621-0593664-125742_S1_M5_bnt162-01-S-Supp-D-suppae.xpt,0.14,xpt,,01112022
FDA-CBER-2021-5683-0593665-0593743-125742_S1_M5_bnt162-01-S-Supp-D-suppcm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593665-0593743-125742_S1_M5_bnt162-01-S-Supp-D-suppcm.xpt,0.52,xpt,,01112022
FDA-CBER-2021-5683-0593770-0593800-125742_S1_M5_bnt162-01-S-Supp-D-suppec.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593770-0593800-125742_S1_M5_bnt162-01-S-Supp-D-suppec.xpt,0.25,xpt,,01112022
FDA-CBER-2021-5683-0593801-0593831-125742_S1_M5_bnt162-01-S-Supp-D-suppex.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593801-0593831-125742_S1_M5_bnt162-01-S-Supp-D-suppex.xpt,0.24,xpt,,01112022
125742_S1_M4_20256434.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/125742_S1_M4_20256434.pdf,21.85,pdf,1145.0,01112022
FDA-CBER-2021-5683-0593744-0593769-125742_S1_M5_bnt162-01-S-Supp-D-suppds.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01112022/FDA-CBER-2021-5683-0593744-0593769-125742_S1_M5_bnt162-01-S-Supp-D-suppds.xpt,0.1,xpt,,01112022
125742_S2_M1_com195lpus-carton-puurs.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_com195lpus-carton-puurs.pdf,0.67,pdf,1.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-compliance-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-compliance-sensitive.pdf,1.2,pdf,2.0,01072022
125742_S2_M1_comvlabkz-vial-kzoo.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_comvlabkz-vial-kzoo.pdf,0.84,pdf,1.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-adverse-events.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-adverse-events.pdf,183.44,pdf,3645.0,01072022
FDA-CBER-2021-5683-0285644 to -0285651_125742_S1_M5_c4591001-S-D-mo.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0285644 to -0285651_125742_S1_M5_c4591001-S-D-mo.xpt,0.07,xpt,,01072022
125742_S2_M1_comvlabp-vial-puurs.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_comvlabp-vial-puurs.pdf,0.63,pdf,1.0,01072022
125742_S1_M5_5351_c4591001-fa-interim-sap.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-fa-interim-sap.pdf,3.23,pdf,59.0,01072022
FDA-CBER-2021-5683-0286072 to -0286266_125742_S1_M5_c4591001-S-Supp-D-relrec.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0286072 to -0286266_125742_S1_M5_c4591001-S-Supp-D-relrec.xpt,0.55,xpt,,01072022
125742_S1_M5_5351_c4591001-interim-mth6-interlab-standard.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-interlab-standard.pdf,10.87,pdf,1.0,01072022
125742_S2_M1_right-of-reference.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_right-of-reference.pdf,1.73,pdf,1.0,01072022
125742_S2_M1_loa-dmf-031786-vials.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-031786-vials.pdf,1.95,pdf,1.0,01072022
FDA-CBER-2021-5683-0282366 to -0285643_125742_S1_M5_c4591001-S-D-mb.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0282366 to -0285643_125742_S1_M5_c4591001-S-D-mb.xpt,48.15,xpt,,01072022
125742_S1_M5_5351_c4591001-interim-mth6-lab-measurements-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-lab-measurements-sensitive.pdf,5.4,pdf,430.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-protocol-deviations.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-protocol-deviations.pdf,1.63,pdf,68.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-excluded-patients-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-excluded-patients-sensitive.pdf,2.79,pdf,198.0,01072022
125742_S2_M1_fk-diluent-carton.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_fk-diluent-carton.pdf,0.59,pdf,1.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-discontinued-patients.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-discontinued-patients.pdf,4.19,pdf,232.0,01072022
125742_S2_M1_hospira-diluent-label.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_hospira-diluent-label.pdf,0.76,pdf,1.0,01072022
125742_S2_M1_loa-dmf-011321-vials.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-011321-vials.pdf,1.0,pdf,1.0,01072022
125742_S2_M1_loa-dmf-012683-vials.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-012683-vials.pdf,0.62,pdf,1.0,01072022
125742_S1_M5_5351_c4591001-fa-interim-narrative-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-fa-interim-narrative-sensitive.pdf,18.85,pdf,3611.0,01072022
125742_S2_M1_fk-diluent-stamp.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_fk-diluent-stamp.pdf,0.58,pdf,1.0,01072022
FDA-CBER-2021-5683-0225598 to -0282129_125742_S1_M5_c4591001-A-Supp-D-adfacevd.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0225598 to -0282129_125742_S1_M5_c4591001-A-Supp-D-adfacevd.xpt,4043.53,xpt,,01072022
FDA-CBER-2021-5683-0225100 to -0225597_125742_S1_M5_c4591001-A-D-adcm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0225100 to -0225597_125742_S1_M5_c4591001-A-D-adcm.xpt,46.4,xpt,,01072022
125742_S1_M5_5351_c4591001-interim-mth6-efficacy-response.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-efficacy-response.pdf,1.22,pdf,5.0,01072022
125742_S2_M5_5354_wi235284-protocol.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M5_5354_wi235284-protocol.pdf,15.5,pdf,60.0,01072022
125742_S2_M1_loa-dmf-011793-vials.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-011793-vials.pdf,0.68,pdf,1.0,01072022
FDA-CBER-2021-5683-0296904 to -0307543_125742_S1_M5_c4591001-S-D-suppce.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0296904 to -0307543_125742_S1_M5_c4591001-S-D-suppce.xpt,53.58,xpt,,01072022
125742_S2_M1_hospira-diluent-carton.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_hospira-diluent-carton.pdf,0.96,pdf,1.0,01072022
FDA-CBER-2021-5683-0282329 to -0282365_125742_S1_M5_c4591001-S-D-ie.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0282329 to -0282365_125742_S1_M5_c4591001-S-D-ie.xpt,0.47,xpt,,01072022
125742_S1_M5_5351_c4591001-interim-mth6-errata.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-errata.pdf,1.8,pdf,2.0,01072022
125742_S2_M1_com195lkz-carton-kzoo.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_com195lkz-carton-kzoo.pdf,1.0,pdf,1.0,01072022
125742_S2_M1_loa-dmf-10953-stopper.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-10953-stopper.pdf,0.84,pdf,2.0,01072022
125742_S1_M5_5351_c4591001-interim-mth6-sap.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-sap.pdf,5.4,pdf,96.0,01072022
125742_S2_M1_com25ctkz-carton-kzoo.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_com25ctkz-carton-kzoo.pdf,0.62,pdf,1.0,01072022
125742_S2_M1_com25ctpus-carton-puurs.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_com25ctpus-carton-puurs.pdf,0.66,pdf,1.0,01072022
FDA-CBER-2021-5683-0285652 to -0286071_125742_S1_M5_c4591001-S-D-pe.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0285652 to -0286071_125742_S1_M5_c4591001-S-D-pe.xpt,8.89,xpt,,01072022
125742_S1_M5_5351_c4591001-interim-mth6-excluded-patients.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S1_M5_5351_c4591001-interim-mth6-excluded-patients.pdf,1.29,pdf,6.0,01072022
FDA-CBER-2021-5683-0282130 to -0282328_125742_S1_M5_c4591001-S-D-cm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0282130 to -0282328_125742_S1_M5_c4591001-S-D-cm.xpt,3.99,xpt,,01072022
FDA-CBER-2021-5683-0286267 to -0296903_125742_S1_M5_c4591001-S-Supp-D-suppce.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/FDA-CBER-2021-5683-0286267 to -0296903_125742_S1_M5_c4591001-S-Supp-D-suppce.xpt,83.19,xpt,,01072022
125742_S2_M1_loa-dmf-011820-vials.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01072022/125742_S2_M1_loa-dmf-011820-vials.pdf,0.6,pdf,1.0,01072022
STN-125742_0_0-Section-2.7.3-Summary-of-Clinical-Efficacy.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/STN-125742_0_0-Section-2.7.3-Summary-of-Clinical-Efficacy.pdf,3.15,pdf,182.0,13122021
